Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Anomaly
22.47823209132991,26.835723894109552,29.244312394025265,27.06493052110229,21.96126006809197,24.0315318542675,27.533822298373245,23.58466106876244,25.887638856292455,16.549268106858673,23.146139056843836,24.8809492878764,18.517465319861856,22.95122471733142,24.49486369721368,22.504433636070303,28.26482260786327,22.13971724407873,24.119911026606037,25.261481154572184,27.88254657813223,22.12827569764112,27.32632750430992,25.02046612203917,23.036982697904097,-1
25.924206948526543,25.398119391146945,23.79956624568241,25.13960416998004,24.22937280627648,25.227034690502496,26.324261349042093,28.172033632290702,22.5243690023463,39.26606674931253,21.095824400955,24.696429809928837,26.176634412969157,25.561983735470065,23.75460096035881,24.58375549928545,24.01399813068233,23.821270486111576,26.69920419404205,25.714030971930093,23.614180809478693,26.799199750866503,25.61459904175322,26.62572423767792,26.259257683847224,1
23.34200997815585,23.87963791960606,26.494587210246525,26.22074053086693,24.958196812071705,25.234654766617563,27.55532979157685,23.81685722232834,26.09419476234008,24.595614695132213,24.56463759354556,27.19755370397438,26.65083269797606,36.62701927200128,27.61095761430866,25.04200768326552,26.363905942589927,24.379466486813087,25.648332704976884,24.739713891264632,25.19399192998544,26.190314050873827,23.363558633533057,29.18477455137092,22.987965237000594,1
22.571622774424537,27.31622174700013,26.58332538792587,26.24823963410431,26.25669101852856,24.97550645430617,23.20549125702834,25.15160911638745,23.645676576975777,26.9502394668355,24.705885236995723,23.349005606414977,24.35722831669401,25.825862908551247,23.87255089439205,13.355559208867138,25.487374422983823,25.48993314221745,23.98611364925774,24.057923388763356,25.464099874715277,22.10383131700535,22.18507245124689,23.563111557495127,24.573105696576302,-1
25.62181513119601,27.950712433899103,26.71531924640404,24.680122940073147,24.96196758419462,22.994941270724382,24.96297372801522,24.422682722159724,25.645437120676178,23.345538112895355,26.038693028482346,28.06547782600516,24.782479703086285,25.80342344419788,26.380287983422225,24.19755905622833,25.448184963620832,25.02518480156359,25.195352197097662,33.45398043228907,25.049020348517885,25.9959965824909,27.90228721559008,26.91854165217041,29.306364915023117,1
23.4653048742239,26.74464127344136,25.366684011476703,29.379605866435345,23.383403429289697,33.32055631563845,23.80121470911196,20.752208551380384,23.94848995663848,23.481734676892604,25.300787572952416,25.68351195155432,28.75234167843177,26.900847676372106,23.846192688675195,23.20317065730329,25.98383834301301,22.359533585958715,28.662917531708707,27.358880241442574,24.06164869579059,21.573730941818244,27.707744748330825,24.770920309494763,27.47563262394692,-1
21.811144682411268,23.80124995409245,25.010487399436368,25.093961187529484,24.099869057041516,26.245699864695,22.86475914123481,24.71524102995741,25.2405912634238,26.0288776681175,26.42322975617778,22.750715816324263,21.93177165852876,27.55535364379702,25.66462802395918,23.503026926886893,28.102303951045045,15.231349268585715,27.35859436812765,25.13503696282022,29.12149584976397,28.510681684886407,24.502071703041853,26.94314190190871,26.290751899170296,1
27.737263115064696,23.07015307883979,26.37210291999688,27.116848973699177,31.482521027153773,22.63348297466845,20.9215356444798,24.461186331110884,26.435084511591924,28.004714104192058,25.14818956083955,28.257231091142582,22.239797083570217,21.59323512128969,24.88890460220676,25.768130897878613,24.93461050381181,20.865115799920247,24.821759920974426,22.39106099899029,26.339345097660075,25.73319649219369,23.12024042734529,23.97226616532661,22.881572956222097,1
24.874641805453656,26.91028464100248,23.028547907328917,26.00809303103569,23.93948476325512,13.414254335475311,24.785939280090883,22.92951535516125,23.892701389305635,22.6042442148223,28.929450265832777,25.07052710394346,23.60054898401483,25.427959821468445,24.775343900618346,24.558060800933557,26.22833340008685,26.51501542009461,23.938997704778945,23.84836351871064,24.44989660569671,20.39615767052883,21.969617875602896,27.73374853488905,28.28993542700257,-1
24.501927920887244,26.153113926111534,25.622500309087076,31.15776161691048,27.23914982286915,24.744164817038467,23.088919118799147,21.787107359484857,25.40692727173445,23.487298509431398,22.15549258080465,23.706854231514946,22.83690399277121,38.37428327014513,26.7632795138989,24.984054717366764,27.959888277780053,25.154736615295235,23.277431597343472,28.046248154539317,26.07782008736932,22.92550769134709,24.619322643832785,23.248763493230484,22.234400538071327,1
26.85235509506328,28.81883328094026,22.20286485236172,26.12593847338114,23.698714861756347,24.02574923247061,23.81521215152226,23.272018460640368,25.097043255889652,23.338099767177923,25.54091365155968,24.899523781101728,24.52210390626718,33.18487267591681,23.84645733886333,26.51078245165151,26.00183437524876,23.044889510402896,25.19866461085845,26.502774246743577,21.66118943775726,26.08672038475987,23.674752482108307,26.14119733718632,23.473481686914965,1
21.39023579867096,21.744915124233675,25.096169893322763,25.519445003442964,23.191366749791182,26.27718491755475,21.67695987546208,24.867840402705365,22.577967600475088,23.69632778439568,25.094797342632827,23.279173269432096,24.23088891154035,27.01258561842888,23.846216260953703,26.67138422413028,22.740586290684764,26.05960835583057,27.8831372413158,20.05671099974542,23.406209489059048,36.15414425436108,24.59390922791401,25.742291746742616,23.79202962656836,-1
25.1731795749458,24.68864552921584,27.33556412331961,25.508841686602427,25.675205324150404,24.176246067755063,24.024787551855013,24.13488362436076,25.788904284756597,24.158031038359475,25.579549713792822,39.15080159729088,26.742249406863383,24.34795293566432,27.40242784432789,24.183849253956897,20.92375092964429,22.98382737816519,21.25841615794829,24.296973031917386,25.036836758379103,28.35287462455057,25.653854747528325,24.56179894238227,26.658811162366977,1
20.57772938198423,25.47122911621713,26.54173038777393,22.04282750844032,27.287508086413855,25.67699281498883,24.1694241721984,26.26556373221257,29.54138571560879,35.36373251011699,25.496441172600672,24.081278200919517,23.300311261070416,26.66067163308849,23.287832348182267,25.143132474438787,24.044685106469768,25.957959651492786,25.66732421057389,27.0750798885158,23.979967202290503,24.460250129413257,23.042472568435382,24.111413479847776,25.754600986089702,1
26.513977233290703,23.15566935164475,26.73921184021132,27.7112757176099,25.8268698064474,28.753591625116133,23.452421601792853,22.510690593377166,21.442559502191443,27.992088622978365,26.308731312708115,24.88883065817909,25.55993725263964,22.749021905403247,29.891503959233653,25.25844236395045,25.218789589209784,26.451533247797386,25.962018463473427,35.44776804855826,23.419051089109377,25.94293671427199,28.764048992950062,27.690840092309955,28.186373253278795,-1
23.97756864713763,23.02079035948284,24.748426159800704,25.111449824577388,27.188383036941897,21.61507074057036,28.059100638921223,14.683984202842025,24.14623786010516,22.975791249479663,21.690286656268466,26.64634116792383,25.146635934376807,22.42007820051789,22.409842455872766,24.328430601419743,28.338043050578783,24.48081729727279,21.99371409376379,24.50851387182811,24.45455286050466,19.606226714116858,24.89141026696437,24.538130939582643,26.39241272962684,-1
28.69791218989069,27.253130059095515,24.46222261889034,22.78694818251666,30.14671960649972,25.118436868028976,25.027858583825893,24.951749825779995,25.39616952153571,24.711279176152114,23.85267598623953,23.90628211751921,14.934493459568005,23.91315045773247,23.574308434645676,25.212860455383797,24.49004556515829,28.007985977165376,19.698060383213974,27.183013703844924,27.49217038499526,20.8532195351837,24.314624811839305,24.257118268008416,22.18497661056436,-1
23.44436662481825,22.778848309068344,28.504540886847245,26.87135678629492,27.54311018998832,26.44334412808647,22.74189645756554,23.95095946744045,25.978749122455834,22.55574438221611,26.42599686034477,24.51934920368373,24.250358384900807,26.421919936406983,25.88852662297208,24.27806766836184,27.31865960672849,22.837873344800204,26.231871213888528,16.186202515936767,24.38090712137202,25.65226604448424,22.497772847229395,26.848054038413803,24.63019572711402,1
23.95455395896192,27.098018451673777,23.591312618914483,22.18307740727288,21.886741652952196,26.21201990269128,22.439141295007435,28.509588363968728,20.83614118423256,28.39291273658008,25.42203493440524,24.806573776259214,23.9101618263821,25.798272228704143,24.924730595150304,27.206603764033044,25.22845529732408,25.300603522923755,14.27277557557229,24.886108752557867,25.61560353778412,21.57966321468675,22.30362915578857,26.48652818804543,25.341730876255884,-1
24.632033327294643,25.036867866130788,25.695163410723342,23.92048063938128,23.44339054919537,25.391690510195364,33.043254444769936,25.816505511428943,21.59483279152432,27.058311274651288,25.945194964826086,25.51205946862775,26.965381967891027,28.330948888925157,27.02874013003626,21.31825153733671,22.4408460665286,23.75036284460864,25.052182100421668,26.035318040938247,23.548512373693068,25.373533528954155,23.489234135293355,23.776964394016105,22.18667780630356,1
13.153533507778192,22.29663078876733,23.048253494045333,27.10728359321568,23.101202222336116,30.26476412967478,25.98663580176178,25.369672247389747,23.283284439637573,26.40061975881798,23.848724347524453,25.24401962929072,30.12016907653759,24.8078802005507,27.298546652571357,23.593647149748225,24.930023019006075,28.54160127127102,23.746065884424464,28.624897115993857,26.41550387091095,23.875066448211463,26.264815478111043,26.94510889925346,26.24361992443439,-1
21.859550560219088,23.545725648350263,24.50496272889699,24.851133141799902,26.241344195101355,25.35540200186651,22.3293112825798,25.760395702011927,26.221171490567645,26.11958089586208,27.161561451109243,26.66784430909781,25.918360158456878,24.859668577082704,21.678078132968015,25.85923643826517,25.41537537432622,25.54315767439075,22.44650284835938,12.837886919183475,27.106305706665808,24.92088969228669,26.36300139474525,25.05663675226092,25.05951227899149,1
26.876567611951995,23.967910543565253,25.192241553881967,24.07544942258992,24.13100754513537,24.38165575306272,25.444267543267426,24.042502756673045,27.51151225114704,23.210785395560997,24.62625671167728,24.12053788345165,27.893955768707464,15.393109553023148,27.06368907893727,22.028879253926057,25.53410053173852,26.779261591246875,25.16456797855085,27.130960750130704,23.965423099799256,27.81869488037116,29.5977962472385,24.27432287912068,24.10899495719845,1
27.906768954235403,28.159144291461423,23.954279945693465,24.15962636580829,24.436430782278983,22.311098977931447,23.162696107031604,22.991718466495865,23.464404869791743,24.93063022522644,25.46842946507304,28.101000985628158,13.003291918522418,26.968644796953168,24.57202231154898,24.901072580695136,26.349638984333208,22.754555956875404,25.7648194923681,25.33290441642611,25.9849025280163,25.57833728781564,29.91060027982179,23.724520031497367,23.938006089996364,1
23.75371894715047,13.88904576167949,23.725225745386965,27.378033062215103,27.84100849597971,23.858507412501048,23.335288853791543,25.942831112772808,23.895553911438057,26.26586363551102,25.4058460417026,21.96851177000553,28.09501040266012,28.591755346191043,23.774422619031228,24.224596880128036,25.57173078144981,25.66891357997405,26.317088545345666,29.020409077532697,24.646105545011903,23.403405510923093,22.241361543970942,23.53813992011616,24.933746054252406,1
28.589115727035576,23.964777401927652,25.4475759032778,24.96715420785449,27.376786546896167,30.05386485174724,23.93826245415936,24.02112111496356,27.088321754138143,26.363782979252623,28.693414651472068,26.16785637065193,24.28141581842588,16.181309661384617,27.217407161165816,26.64096436239473,26.014548062214597,27.13334937917831,27.338591180891346,27.764317982075056,26.29741977517929,24.66576383936629,25.293427372866645,27.413017933016715,23.366128658025527,1
25.737346617745803,24.21332237534528,25.057489645869637,27.5569037252146,15.382198136039808,25.092873096312296,22.28028771804016,26.49250713205444,26.29096836228215,29.32650944661092,24.384443530094,25.43830065532788,25.49876736742151,28.15490655952695,24.80940893522609,25.55804305154068,26.21579301943308,25.37321824631272,24.107132770898943,25.38817998579661,27.147263499719543,22.94696940117788,25.265939348293752,23.59975837012165,27.390093257849685,1
21.95362619043245,23.882156305456824,25.754423750129043,28.13104805846868,24.868499477854023,23.889600946613605,28.76231413888118,22.10397219916751,20.60238808675984,25.880028900106662,23.99589155129478,22.95753436573857,26.416712894598707,25.4876014275424,23.871842738526546,22.43939120265821,26.74491465656029,26.30040235591732,34.801648272441234,28.69327399209533,22.85983046734769,21.94894965815052,23.616183860237516,24.908827967289003,25.486678898645383,-1
24.51752788428734,25.704110793028597,22.496921151619112,27.88752920814652,24.835697643214864,27.234591663176253,25.68545069275541,25.913506438307568,26.13953456046441,25.89541712003463,26.285445519735088,27.658305060264865,25.39304233940294,26.418007515177024,24.820528611425548,27.880234430898945,23.64721539588146,28.60188086582163,24.919684098711315,22.138449795763904,25.256208829821578,23.63789668505024,26.68128709797745,33.69475204139522,24.10763313357044,1
21.22091853810894,24.09538736150185,20.152241346742088,21.832194353028555,26.520829312288598,26.571600317301662,25.85091512356993,23.066047713741572,24.90457728771604,24.992794921818863,22.68327062161492,28.0067966035343,26.754724581151343,24.558071652340672,15.053771677989062,25.416765615895105,20.91653026315142,24.50564523495881,23.636031504004404,22.996759980210168,24.43779941422809,28.59537305369905,26.28168572253402,23.857642020434405,26.14516556271232,-1
27.79871087317201,26.849267365825536,25.11926073984035,23.70612644458885,16.39644662722718,25.7869707708435,26.790386440055464,26.27034360336394,27.09910543063867,23.929529576878863,27.63478813126865,25.3951992093848,29.15052174525053,23.621624363820864,28.4719276063305,25.395821566925296,23.697163992771102,24.03222833189136,24.35930538361136,25.848331892803834,26.045670976071,23.85259999212284,24.95129081547804,29.284540717223727,28.455086340201422,1
25.872647339348063,25.0760069563364,25.24006265343652,26.227035945460837,22.954414869603188,24.48524692515331,21.66283185224482,25.79844624521056,26.29439187940548,24.03362707540125,28.147973526580067,22.54846867399532,22.07125023958036,25.448903637119944,27.094196605224308,28.36785538291574,24.08223147426212,27.15736166686259,24.922983060998583,24.65474540011836,36.76731987497335,26.30464575682684,21.8472156860315,27.953080699451792,27.760182708294906,1
23.74887459698094,35.79160706687482,25.98806037256548,25.52134753164781,23.89938969230916,23.656753264123896,24.94889185801711,27.34545803851873,26.087200309188862,24.258771335827788,26.54339742129669,19.30291475873985,27.297531400744205,21.5205724424438,24.27511811719373,22.760660210747712,22.41063704855819,27.32165357475704,24.064597597376217,25.69300776346143,24.90615884224163,25.95408165444624,25.15364378212051,22.43401555162286,26.99253363889428,1
24.01248683367737,21.8868362026805,24.14376967806817,28.00151958126862,26.700443484226987,24.302695731184283,24.301484591363145,24.356729897565238,29.15349596712168,25.763870904463108,25.86008329438214,27.060566908063684,25.477578318053027,24.481915708358592,24.607300301830044,24.85679748117187,24.92555552698032,26.45525908727396,25.1038917716146,26.46528015443116,24.838566839782835,25.15727038063218,21.003598630935784,36.83265534940496,25.692976951795984,1
26.996020219719306,19.20748924361262,29.176749409561456,24.720820743689654,27.216365633475032,22.920188145748934,26.22554781012514,22.893168873652687,13.752462078608389,28.82806270773357,24.618635198473307,25.43486574635945,26.74013546137751,25.99136377594521,25.300837810287156,25.72992200493245,29.80683117047655,24.88476240593283,25.40219809342993,27.101308792015224,27.21105186591597,27.37406061112076,26.27746044405837,22.713990174539035,28.26686306460219,-1
22.707309213962624,25.605270930478067,23.491448299961284,24.871723306814012,25.65752482060696,25.642714430900547,25.843841508470568,28.227422538117292,25.90706860302796,34.5116867294187,26.928174336576717,27.37894097784928,22.544784369726017,26.19480013969972,26.4023454846218,24.404872993280016,27.75141362662324,24.699888825934945,25.251152906943084,24.65385635143226,25.031158095162937,22.807449826209595,22.11989823481141,28.189010126449944,23.306077303363345,1
23.017215301087383,20.69321977279257,23.722076504621,22.353820413185005,28.284030320272738,27.01963417868527,23.623699309644557,29.504871610688618,26.96353097398319,24.35033723298276,20.00118857025285,29.581885145181484,22.220855066472808,21.709202506086218,27.04514086401928,29.879504812678547,27.768545637021035,36.12781824010472,26.189508683330573,26.70683111756061,26.51785717957353,25.56238284793875,25.208402207903752,24.87481374420096,23.492070822266648,-1
24.43864984626645,21.61408637160923,24.8033207464105,23.02281778569817,22.792821365568457,25.35978830230696,27.7840045726892,36.83663321200463,21.85899879275365,23.02074372685933,26.88154237597643,23.03502521292338,24.55073370000595,26.100104198049102,23.06331109027273,25.21075101229192,22.33194901016359,23.79726471209757,25.639563868285077,21.814012532936665,25.8809494759208,24.96072440214664,26.10497990883429,25.447828268129324,27.728280859947688,1
25.250449005295813,24.141188917749496,25.244595006064568,26.08659605807277,25.097720140651408,25.081183382407765,23.59601662438649,23.674198164898105,22.194789456400613,28.49915348637388,22.51227352921743,23.614189604408185,23.563185468861604,26.789848753888883,24.410100643415944,27.49548414534747,23.653018751512263,25.557988324447603,23.329305893480484,39.29029825554677,22.62480316194097,25.61964142045405,26.2675537618642,25.827598194903,24.629424682244583,1
24.74035860053315,25.08762294395822,24.705995996743024,26.92775823358982,29.421046003182703,23.885016429984333,22.260394040841845,24.82343590329749,30.15941867530864,23.39265086406054,28.278233610888137,28.355401628152883,23.89282351658401,26.13796615837055,28.256793246257075,24.241744518025023,34.59283927979528,23.836638172102717,22.970486538614267,23.701444909867988,22.55211946647549,25.06816693651845,23.460053537882715,25.46757182358149,21.888208707592742,-1
25.66176046442892,26.66705792321785,21.01252871485709,25.748113139695143,27.455337984946585,22.58071796261759,28.345144773675408,25.83803801873209,23.589976288483182,24.88846184468459,26.116653825043446,25.152010782824824,26.077511984892737,23.158652813841268,25.33872164807216,22.17257100619004,24.7775478773026,13.192184717070422,23.528940114820468,27.472186350420877,27.182620241188538,26.218276241814355,22.81537447065484,24.3671831006104,27.426195399958367,1
35.28343382727981,29.63865907996339,25.786635678788745,25.38409823298006,24.381767071595,25.26708180956457,24.695060327238917,26.41621735337718,26.913404633589167,23.428021078984106,22.337534092884443,21.32758925379341,26.015982653825088,22.793266787652254,20.694218814095034,25.77715720906193,29.985999034865586,24.987858176920213,26.676981548903285,25.16365871709513,24.80222069361772,26.83815296597554,24.419450911622697,25.534784628143807,25.643395612392027,-1
33.6638190927139,26.984084699073044,24.650080486609184,23.48850968101431,26.073019687140807,23.203064036417924,25.05636231473825,24.981762006711595,27.17179113166316,25.949396465759907,24.94994608250971,26.635532598400573,27.780415098034627,26.11562061270373,25.02070523968676,22.37632753529968,22.86977267384925,24.389550591290664,23.780975595681436,24.626057394029107,25.113299849794213,26.05938550871346,24.859002443881817,25.973003287652404,25.12894882962024,1
21.049066867292257,23.12132921236249,24.71182488855677,12.580610514317785,26.19985745999241,28.061501664687395,27.437523703394632,24.573114258139583,27.981452273699905,25.297334914404225,24.32582805776392,23.77319467291812,24.395060627023742,24.223646362917545,25.340832444750976,25.32114796209973,25.00609204030683,25.8738763394927,27.381292549572684,26.89910827088265,22.030204063100197,19.89215773019609,26.86863982247855,22.26624260316916,24.55046919621463,1
22.65977394788128,21.39603912483996,26.082925456409576,26.51831032060529,23.84697919854656,19.817915415710186,23.90751110349504,25.783608010805093,22.042176862451743,25.36671983955831,24.96938030165401,26.158582999202174,25.239160736828307,23.05386211823689,27.393143003328984,24.68294085394606,24.94539092098013,23.133464081853607,24.11343549761698,13.2303945719462,24.654107880153155,28.423416960284687,22.256197714137286,21.77287720424652,27.942340654987216,-1
24.581352645696267,23.66185452268017,27.079809374792152,23.788768920526277,28.652019427093872,26.35585174267854,24.024177183708595,29.314616426531007,23.788570153993323,26.484190744018616,25.598585160812984,27.6034825787976,28.123022393453702,25.064008298131533,23.493164259307637,25.919944285878238,23.64456926049579,29.02677449505325,25.273070662165477,34.269356897375786,25.369360611729817,22.305747420940605,23.056771922978697,27.40082781588885,23.686211442057207,1
22.90617803463612,26.073305505054574,27.371408309325997,26.43790662133013,26.992095371611637,23.48640982286108,22.15637866651631,28.00266730391097,24.354640322315728,24.498333967089906,27.65638828369812,26.11246001880132,25.911775544163216,29.330004689802166,23.712963539239716,26.85568025616248,25.11402624979417,25.53718455772652,28.056936852825064,26.01567151257925,26.076592158099267,27.145014674619603,24.27009454091423,23.32158066532199,12.910381611957934,1
21.067286821248,29.112414259880644,22.793583268556635,24.557492752828452,24.44637340022216,35.6148133956182,26.631474425078597,26.72094697671949,23.83384512286212,24.665756572427178,25.5651599009766,24.502617747632907,28.214691152039983,25.9819499032765,26.46975557209964,26.325762537334825,27.34694771497065,25.362043117407413,22.406336104088307,25.799375903505283,23.69728621241634,23.942766636500487,26.172728037510183,27.47656614286727,25.042543153472124,1
25.617666025197927,28.404429889270475,35.481506358977136,30.20336622836079,26.131019291263087,21.47847448168837,26.506683242209064,25.762316769765555,27.57950550816549,26.34636270253992,24.723088032032454,22.551403527421268,24.58195348542795,23.2989590915814,23.838953100390555,26.177156808841215,28.33980900870281,25.78934305964596,22.60823387592963,25.88920533644028,27.393262973291304,23.780434191361238,24.731965666654165,25.029376389458395,23.43020337383552,1
26.29656086768772,24.758103702784435,25.83906488781405,23.2250156443958,24.12508339935318,26.444762715655543,24.254333695816467,28.45392770246681,24.2007276287708,25.44936945150377,26.86518166374618,22.163268534133937,11.478382376038446,21.94868737085981,27.525168206854364,23.89628370821511,30.116398571336504,23.871504802685223,25.369102606394076,28.08421990513575,29.012185776318248,29.123007153272795,27.416732461186285,27.048125051622925,26.18505389840237,-1
26.556722152333275,23.89762856734293,23.363602233155387,24.99325108517809,24.659630754950143,24.09354390134545,36.39277489491343,26.910610417141022,25.176813772583696,27.955060162110524,22.71662177173299,24.612681081440563,23.56635535879439,21.26692676585388,24.8346386283146,24.756504983233437,28.02689948648426,26.261623369109557,22.95162635134159,28.708185132668376,27.442067391050703,26.164195406937232,24.54703180230033,23.08112152655304,24.25558644785789,1
27.17749723940837,28.76917261186922,28.086487056544374,14.022301156427451,22.760765133421977,25.28177249382241,21.463121268874296,25.646335428369564,24.70479482740266,24.06792699626352,21.81059386546641,26.027200213139437,23.934598320676177,22.660166328579425,19.2554755734367,24.94497018989873,28.544503193339487,28.32251842909574,24.085807486827456,23.79557587927644,25.937548512150048,23.003229121623416,25.603583799638933,26.53216055676938,27.45386644776861,-1
24.79969184704009,24.592652499646068,23.24403482648688,23.34623929192028,24.547042216196942,35.73473101363236,26.827169252466497,23.39364209863931,27.985377137919045,24.457752797914864,24.957265411303126,23.50557664170435,20.15151947945412,26.7680907927221,26.473687794184865,24.43734488576357,25.133981434449744,26.0318784354082,21.87490828622692,23.94189464530741,26.58852935924365,22.491421153661506,25.58711586433326,22.28683639075319,25.932859964867053,1
24.928717035405032,21.76973636818898,27.329478708914344,23.5308168464039,13.37949512597124,25.401138394461885,27.29727469885743,22.96835636204321,25.123359699695943,25.857633000661146,26.386211214526288,25.35288311055445,24.26594432183336,23.34481955870256,25.17228776609275,22.855721976028786,19.157299033010787,25.87311960831533,26.80786968217239,20.274135128916324,22.980538590580124,26.2383085220104,29.1149909394234,25.04158741535081,23.54399411754173,-1
24.63420711779032,27.74975283829637,23.70807164175093,23.401615986699493,24.034512955635936,23.093342783482576,25.245340631989592,28.24935691693912,25.64615854623206,24.495292995747423,24.41637746216891,21.873618382606686,26.76621955429432,24.8443256059744,24.63904017281875,31.38621513568972,25.59750581673137,23.496417899809632,34.14728480758892,27.29689141839351,25.226540821075528,22.123444043365268,26.838457869150407,23.66371182892201,28.74659555243509,-1
27.1600961314293,24.105356208682498,27.562032723470224,25.135711021054806,26.70554735024444,25.96946563458895,23.30728669001825,23.71290033536508,27.05992163516232,24.33044933578692,24.192703073516007,23.089754841301293,25.84719813118692,29.12504983848629,22.864934171491456,25.04843891334552,27.824441110830858,24.84071721750857,25.904743592499468,22.87521294370624,25.856614194415297,24.625711469990904,26.97145999135973,37.3747721031295,30.17912728403723,-1
26.159266346427152,25.65159263316433,25.388768603154677,24.293667414378625,25.676967686923383,24.409197179721943,25.336921952539228,27.63519507121592,22.98691486944072,27.27975712225809,27.63423013467973,24.76386294601784,10.75629020198281,23.78435602581113,27.593989093122214,24.95426387540224,23.00139553541018,23.990450157543567,26.681240053009105,26.09346713640276,24.52213580166061,24.266351176370623,24.21648370191236,23.155179631002994,28.230751378938884,1
