Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25
27.798710873172006,26.849267365825536,25.11926073984035,23.706126444588854,16.39644662722718,25.7869707708435,26.790386440055464,26.27034360336394,27.09910543063867,23.929529576878863,27.63478813126865,25.3951992093848,29.15052174525053,23.621624363820864,28.4719276063305,25.395821566925296,23.697163992771102,24.032228331891357,24.35930538361136,25.848331892803834,26.045670976070998,23.85259999212284,24.951290815478036,29.284540717223727,28.455086340201422
25.872647339348063,25.0760069563364,25.24006265343652,26.227035945460834,22.954414869603188,24.48524692515331,21.66283185224482,25.79844624521056,26.29439187940548,24.033627075401252,28.147973526580067,22.548468673995316,22.07125023958036,25.448903637119944,27.094196605224308,28.36785538291574,24.08223147426212,27.15736166686259,24.922983060998586,24.65474540011836,36.767319874973346,26.30464575682684,21.8472156860315,27.953080699451792,27.760182708294902
23.74887459698094,35.79160706687482,25.988060372565478,25.521347531647812,23.89938969230916,23.656753264123896,24.94889185801711,27.34545803851873,26.087200309188866,24.258771335827788,26.54339742129669,19.30291475873985,27.297531400744205,21.5205724424438,24.275118117193735,22.760660210747712,22.41063704855819,27.32165357475704,24.064597597376217,25.69300776346143,24.90615884224163,25.95408165444624,25.15364378212051,22.43401555162286,26.99253363889428
24.012486833677375,21.8868362026805,24.143769678068175,28.00151958126862,26.700443484226987,24.302695731184283,24.301484591363142,24.356729897565234,29.153495967121682,25.763870904463108,25.86008329438214,27.060566908063684,25.477578318053027,24.481915708358592,24.607300301830044,24.85679748117187,24.925555526980318,26.45525908727396,25.1038917716146,26.46528015443116,24.838566839782835,25.15727038063218,21.003598630935784,36.83265534940496,25.692976951795984
26.996020219719306,19.20748924361262,29.176749409561456,24.720820743689654,27.216365633475032,22.920188145748938,26.22554781012514,22.893168873652687,13.752462078608389,28.828062707733572,24.618635198473307,25.434865746359446,26.74013546137751,25.99136377594521,25.300837810287153,25.72992200493245,29.80683117047655,24.88476240593283,25.402198093429934,27.101308792015224,27.21105186591597,27.37406061112076,26.27746044405837,22.713990174539035,28.26686306460219
22.707309213962624,25.605270930478067,23.491448299961284,24.871723306814015,25.657524820606962,25.642714430900547,25.843841508470568,28.227422538117295,25.90706860302796,34.5116867294187,26.928174336576713,27.378940977849282,22.544784369726017,26.194800139699716,26.402345484621797,24.404872993280016,27.75141362662324,24.699888825934945,25.251152906943084,24.65385635143226,25.031158095162937,22.807449826209595,22.119898234811412,28.189010126449944,23.306077303363345
23.017215301087386,20.69321977279257,23.722076504620997,22.353820413185005,28.284030320272738,27.01963417868527,23.623699309644554,29.504871610688618,26.96353097398319,24.350337232982756,20.001188570252854,29.581885145181484,22.220855066472808,21.709202506086218,27.04514086401928,29.879504812678547,27.768545637021035,36.127818240104716,26.189508683330573,26.706831117560615,26.51785717957353,25.56238284793875,25.208402207903752,24.874813744200956,23.492070822266648
24.43864984626645,21.61408637160923,24.8033207464105,23.022817785698166,22.792821365568457,25.359788302306956,27.7840045726892,36.83663321200463,21.858998792753646,23.020743726859326,26.88154237597643,23.03502521292338,24.55073370000595,26.100104198049102,23.06331109027273,25.21075101229192,22.33194901016359,23.797264712097572,25.639563868285073,21.814012532936662,25.880949475920797,24.96072440214664,26.104979908834295,25.447828268129324,27.728280859947688
25.250449005295813,24.141188917749496,25.244595006064568,26.086596058072775,25.097720140651408,25.081183382407765,23.59601662438649,23.674198164898105,22.194789456400613,28.499153486373878,22.51227352921743,23.614189604408185,23.563185468861604,26.789848753888883,24.410100643415944,27.49548414534747,23.653018751512263,25.557988324447603,23.329305893480484,39.29029825554677,22.624803161940974,25.619641420454055,26.267553761864196,25.827598194902997,24.629424682244583
24.74035860053315,25.08762294395822,24.705995996743024,26.92775823358982,29.421046003182703,23.885016429984333,22.260394040841845,24.82343590329749,30.159418675308636,23.39265086406054,28.278233610888137,28.355401628152883,23.89282351658401,26.13796615837055,28.256793246257075,24.241744518025026,34.59283927979528,23.836638172102713,22.970486538614267,23.701444909867988,22.55211946647549,25.068166936518452,23.460053537882715,25.467571823581494,21.888208707592746
25.661760464428916,26.66705792321785,21.01252871485709,25.748113139695143,27.455337984946585,22.58071796261759,28.345144773675408,25.83803801873209,23.589976288483182,24.88846184468459,26.116653825043446,25.152010782824824,26.077511984892737,23.158652813841268,25.338721648072156,22.17257100619004,24.7775478773026,13.192184717070422,23.528940114820468,27.472186350420873,27.182620241188538,26.218276241814355,22.81537447065484,24.367183100610397,27.426195399958367
35.28343382727981,29.63865907996339,25.786635678788745,25.38409823298006,24.381767071594997,25.267081809564566,24.695060327238913,26.41621735337718,26.913404633589167,23.428021078984102,22.337534092884443,21.327589253793406,26.015982653825088,22.793266787652254,20.694218814095034,25.77715720906193,29.985999034865582,24.987858176920213,26.676981548903285,25.16365871709513,24.802220693617716,26.83815296597554,24.419450911622697,25.534784628143807,25.643395612392027
33.6638190927139,26.984084699073044,24.650080486609184,23.48850968101431,26.073019687140807,23.203064036417924,25.056362314738255,24.981762006711595,27.171791131663156,25.949396465759907,24.94994608250971,26.635532598400573,27.780415098034627,26.115620612703726,25.020705239686762,22.37632753529968,22.869772673849255,24.389550591290664,23.780975595681433,24.626057394029107,25.113299849794213,26.05938550871346,24.859002443881817,25.973003287652404,25.128948829620242
21.049066867292257,23.12132921236249,24.71182488855677,12.580610514317783,26.19985745999241,28.061501664687395,27.437523703394632,24.573114258139583,27.981452273699905,25.297334914404225,24.32582805776392,23.77319467291812,24.395060627023742,24.223646362917542,25.340832444750976,25.32114796209973,25.00609204030683,25.8738763394927,27.381292549572684,26.899108270882646,22.030204063100193,19.89215773019609,26.86863982247855,22.266242603169157,24.55046919621463
22.65977394788128,21.39603912483996,26.082925456409576,26.518310320605295,23.84697919854656,19.817915415710182,23.907511103495036,25.783608010805093,22.042176862451743,25.36671983955831,24.96938030165401,26.158582999202178,25.239160736828307,23.05386211823689,27.393143003328984,24.68294085394606,24.945390920980135,23.133464081853607,24.11343549761698,13.2303945719462,24.654107880153155,28.423416960284687,22.256197714137286,21.77287720424652,27.942340654987216
24.581352645696267,23.661854522680166,27.079809374792152,23.788768920526273,28.652019427093872,26.35585174267854,24.024177183708595,29.314616426531007,23.788570153993323,26.484190744018616,25.598585160812984,27.603482578797596,28.123022393453706,25.064008298131533,23.493164259307633,25.919944285878234,23.64456926049579,29.026774495053246,25.273070662165473,34.269356897375786,25.369360611729817,22.305747420940605,23.056771922978697,27.40082781588885,23.686211442057207
22.90617803463612,26.073305505054574,27.371408309325993,26.437906621330132,26.992095371611633,23.486409822861077,22.15637866651631,28.002667303910975,24.354640322315728,24.498333967089906,27.656388283698117,26.11246001880132,25.911775544163216,29.330004689802166,23.712963539239713,26.855680256162476,25.11402624979417,25.537184557726516,28.056936852825064,26.015671512579246,26.076592158099267,27.145014674619603,24.27009454091423,23.32158066532199,12.910381611957934
21.067286821247997,29.112414259880644,22.793583268556635,24.557492752828455,24.446373400222157,35.6148133956182,26.631474425078594,26.72094697671949,23.833845122862122,24.665756572427178,25.5651599009766,24.502617747632907,28.214691152039986,25.9819499032765,26.469755572099636,26.325762537334825,27.34694771497065,25.362043117407413,22.406336104088307,25.799375903505283,23.69728621241634,23.942766636500487,26.172728037510186,27.47656614286727,25.042543153472124
25.617666025197927,28.404429889270475,35.481506358977136,30.20336622836079,26.131019291263087,21.478474481688366,26.506683242209064,25.762316769765555,27.57950550816549,26.346362702539917,24.723088032032454,22.551403527421268,24.58195348542795,23.2989590915814,23.838953100390555,26.177156808841218,28.33980900870281,25.78934305964596,22.60823387592963,25.88920533644028,27.393262973291304,23.780434191361234,24.731965666654165,25.029376389458395,23.43020337383552
26.296560867687717,24.758103702784435,25.839064887814054,23.2250156443958,24.12508339935318,26.444762715655543,24.254333695816467,28.45392770246681,24.200727628770796,25.44936945150377,26.86518166374618,22.163268534133937,11.478382376038446,21.948687370859812,27.525168206854364,23.89628370821511,30.116398571336504,23.871504802685223,25.369102606394073,28.08421990513575,29.012185776318248,29.123007153272795,27.416732461186285,27.048125051622925,26.185053898402366
26.556722152333275,23.897628567342935,23.363602233155387,24.993251085178095,24.659630754950143,24.09354390134545,36.39277489491343,26.910610417141022,25.176813772583696,27.955060162110524,22.71662177173299,24.612681081440563,23.56635535879439,21.26692676585388,24.8346386283146,24.756504983233434,28.02689948648426,26.261623369109554,22.95162635134159,28.708185132668376,27.442067391050706,26.164195406937232,24.547031802300335,23.08112152655304,24.255586447857894
27.17749723940837,28.76917261186922,28.086487056544378,14.022301156427453,22.760765133421977,25.28177249382241,21.463121268874296,25.646335428369564,24.70479482740266,24.067926996263516,21.81059386546641,26.027200213139434,23.934598320676177,22.660166328579425,19.2554755734367,24.944970189898726,28.544503193339487,28.32251842909574,24.085807486827456,23.795575879276438,25.937548512150048,23.003229121623416,25.603583799638933,26.53216055676938,27.453866447768615
24.799691847040094,24.592652499646068,23.244034826486878,23.34623929192028,24.547042216196946,35.734731013632356,26.827169252466497,23.39364209863931,27.985377137919045,24.457752797914864,24.957265411303126,23.50557664170435,20.151519479454116,26.7680907927221,26.473687794184865,24.437344885763572,25.133981434449744,26.0318784354082,21.874908286226916,23.94189464530741,26.588529359243655,22.491421153661502,25.58711586433326,22.28683639075319,25.932859964867053
24.928717035405032,21.76973636818898,27.329478708914344,23.5308168464039,13.37949512597124,25.401138394461885,27.29727469885743,22.968356362043206,25.123359699695943,25.857633000661146,26.386211214526288,25.35288311055445,24.265944321833356,23.34481955870256,25.17228776609275,22.855721976028786,19.157299033010787,25.873119608315335,26.80786968217239,20.274135128916324,22.980538590580124,26.238308522010396,29.114990939423397,25.041587415350815,23.543994117541732
24.634207117790318,27.74975283829637,23.70807164175093,23.401615986699493,24.034512955635936,23.093342783482576,25.245340631989592,28.24935691693912,25.64615854623206,24.495292995747423,24.41637746216891,21.873618382606686,26.766219554294317,24.844325605974397,24.63904017281875,31.38621513568972,25.597505816731374,23.496417899809632,34.14728480758892,27.29689141839351,25.226540821075528,22.123444043365268,26.838457869150407,23.66371182892201,28.746595552435092
27.1600961314293,24.105356208682498,27.562032723470224,25.135711021054806,26.705547350244437,25.96946563458895,23.307286690018252,23.712900335365077,27.059921635162322,24.33044933578692,24.192703073516007,23.089754841301293,25.84719813118692,29.12504983848629,22.864934171491456,25.048438913345517,27.824441110830858,24.84071721750857,25.904743592499468,22.87521294370624,25.856614194415297,24.625711469990904,26.971459991359726,37.3747721031295,30.17912728403723
26.159266346427152,25.651592633164334,25.388768603154674,24.293667414378625,25.676967686923383,24.409197179721943,25.336921952539228,27.635195071215918,22.986914869440717,27.27975712225809,27.63423013467973,24.76386294601784,10.75629020198281,23.784356025811135,27.593989093122218,24.954263875402237,23.00139553541018,23.990450157543567,26.681240053009105,26.093467136402758,24.52213580166061,24.266351176370623,24.216483701912356,23.155179631002994,28.230751378938884
24.35535906157732,27.434317041650992,28.042632103844902,26.99662179629592,14.136759374563905,25.807460180673218,24.951608787218166,23.192596278539742,25.648718563443207,22.641920417680396,27.37535877692313,24.070765405403215,25.40231931174568,25.566575743092283,24.482190052591847,26.173387602950548,24.05019268675495,26.74259459491449,22.3080406395065,25.252759159092825,28.877857998116568,22.99933735078885,23.644510058950296,26.02781569931783,25.359163563879196
